"LCSC Part#","MPN","Manufacturer","Availability","Minimum","Multiples","Product Detail","Package","Packaging","Type","Resistance","Tolerance","Voltage Rating","Power(Watts)","Temperature Coefficient"
"C273839","RC0805FR-0719K1L","YAGEO","2800","100","100","https://www.lcsc.com/product-detail/C273839.html","0805","Tape & Reel (TR)","Thick Film Resistor","19.1kΩ","±1%","150V","125mW","±100ppm/℃"
"C165758","RC0603FR-073K4L","YAGEO","2800","100","100","https://www.lcsc.com/product-detail/C165758.html","0603","Tape & Reel (TR)","Thick Film Resistor","3.4kΩ","±1%","75V","100mW","±100ppm/℃"
"C163409","RC0805FR-0715K4L","YAGEO","2800","100","100","https://www.lcsc.com/product-detail/C163409.html","0805","Tape & Reel (TR)","Thick Film Resistor","15.4kΩ","±1%","150V","125mW","±100ppm/℃"
"C137945","RC0402FR-076K81L","YAGEO","2800","100","100","https://www.lcsc.com/product-detail/C137945.html","0402","Tape & Reel (TR)","Thick Film Resistor","6.81kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C483124","RC0805FR-0734R8L","YAGEO","2700","100","100","https://www.lcsc.com/product-detail/C483124.html","0805","Tape & Reel (TR)","Thick Film Resistor","34.8Ω","±1%","150V","125mW","±100ppm/℃"
"C483058","RC0805FR-072M87L","YAGEO","2700","50","50","https://www.lcsc.com/product-detail/C483058.html","0805","Tape & Reel (TR)","Thick Film Resistor","2.87MΩ","±1%","150V","125mW","±100ppm/℃"
"C483022","RC0805FR-07178RL","YAGEO","2700","100","100","https://www.lcsc.com/product-detail/C483022.html","0805","Tape & Reel (TR)","Thick Film Resistor","178Ω","±1%","150V","125mW","±100ppm/℃"
"C477747","RC0402FR-075M23L","YAGEO","2700","100","100","https://www.lcsc.com/product-detail/C477747.html","0402","Tape & Reel (TR)","Thick Film Resistor","5.23MΩ","±1%","50V","62.5mW","±100ppm/℃"
"C245892","RC0402FR-07931KL","YAGEO","2700","100","100","https://www.lcsc.com/product-detail/C245892.html","0402","Tape & Reel (TR)","Thick Film Resistor","931kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C165762","RC0603FR-07187KL","YAGEO","2700","100","100","https://www.lcsc.com/product-detail/C165762.html","0603","Tape & Reel (TR)","Thick Film Resistor","187kΩ","±1%","75V","100mW","±100ppm/℃"
"C163459","RC0402FR-0759KL","YAGEO","2700","100","100","https://www.lcsc.com/product-detail/C163459.html","0402","Tape & Reel (TR)","Thick Film Resistor","59kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C163419","RC0603FR-077K68L","YAGEO","2700","100","100","https://www.lcsc.com/product-detail/C163419.html","0603","Tape & Reel (TR)","Thick Film Resistor","7.68kΩ","±1%","75V","100mW","±100ppm/℃"
"C138061","RC0402FR-07127KL","YAGEO","2700","100","100","https://www.lcsc.com/product-detail/C138061.html","0402","Tape & Reel (TR)","Thick Film Resistor","127kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C483089","RC0805FR-073M09L","YAGEO","2600","100","100","https://www.lcsc.com/product-detail/C483089.html","0805","Tape & Reel (TR)","Thick Film Resistor","3.09MΩ","±1%","150V","125mW","±100ppm/℃"
"C482825","RC0603FR-073M16L","YAGEO","2600","100","100","https://www.lcsc.com/product-detail/C482825.html","0603","Tape & Reel (TR)","Thick Film Resistor","3.16MΩ","±1%","75V","100mW","±100ppm/℃"
"C276299","RC0805FR-0720K5L","YAGEO","2600","100","100","https://www.lcsc.com/product-detail/C276299.html","0805","Tape & Reel (TR)","Thick Film Resistor","20.5kΩ","±1%","150V","125mW","±100ppm/℃"
"C273805","RC0805FR-07121RL","YAGEO","2600","100","100","https://www.lcsc.com/product-detail/C273805.html","0805","Tape & Reel (TR)","Thick Film Resistor","121Ω","±1%","150V","125mW","±100ppm/℃"
"C245940","RC0603FR-0723R7L","YAGEO","2600","100","100","https://www.lcsc.com/product-detail/C245940.html","0603","Tape & Reel (TR)","Thick Film Resistor","23.7Ω","±1%","75V","100mW","±100ppm/℃"
"C185303","RC0603FR-0793R1L","YAGEO","2600","100","100","https://www.lcsc.com/product-detail/C185303.html","0603","Tape & Reel (TR)","Thick Film Resistor","93.1Ω","±1%","75V","100mW","±100ppm/℃"
"C483251","RC0805FR-079M09L","YAGEO","2500","100","100","https://www.lcsc.com/product-detail/C483251.html","0805","Tape & Reel (TR)","Thick Film Resistor","9.09MΩ","±1%","150V","125mW","±100ppm/℃"
"C483175","RC0805FR-075M62L","YAGEO","2500","100","100","https://www.lcsc.com/product-detail/C483175.html","0805","Tape & Reel (TR)","Thick Film Resistor","5.62MΩ","±1%","150V","125mW","±100ppm/℃"
"C483088","RC0805FR-073M01L","YAGEO","2500","100","100","https://www.lcsc.com/product-detail/C483088.html","0805","Tape & Reel (TR)","Thick Film Resistor","3.01MΩ","±1%","150V","125mW","±100ppm/℃"
"C482988","RC0805FR-071M87L","YAGEO","2500","100","100","https://www.lcsc.com/product-detail/C482988.html","0805","Tape & Reel (TR)","Thick Film Resistor","1.87MΩ","±1%","150V","125mW","±100ppm/℃"
"C482775","RC0603FR-0716R2L","YAGEO","2500","100","100","https://www.lcsc.com/product-detail/C482775.html","0603","Tape & Reel (TR)","Thick Film Resistor","16.2Ω","±1%","75V","100mW","±100ppm/℃"
"C274349","RC0402FR-0727R4L","YAGEO","2500","100","100","https://www.lcsc.com/product-detail/C274349.html","0402","Tape & Reel (TR)","Thick Film Resistor","27.4Ω","±1%","50V","62.5mW","±100ppm/℃"
"C132157","RC0402FR-0712K1L","YAGEO","2500","100","100","https://www.lcsc.com/product-detail/C132157.html","0402","Tape & Reel (TR)","Thick Film Resistor","12.1kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C483078","RC0805FR-07267RL","YAGEO","2400","100","100","https://www.lcsc.com/product-detail/C483078.html","0805","Tape & Reel (TR)","Thick Film Resistor","267Ω","±1%","150V","125mW","±100ppm/℃"
"C482890","RC0603FR-076M19L","YAGEO","2400","100","100","https://www.lcsc.com/product-detail/C482890.html","0603","Tape & Reel (TR)","Thick Film Resistor","6.19MΩ","±1%","75V","100mW","±100ppm/℃"
"C246013","RC0603FR-07845KL","YAGEO","2400","100","100","https://www.lcsc.com/product-detail/C246013.html","0603","Tape & Reel (TR)","Thick Film Resistor","845kΩ","±1%","75V","100mW","±100ppm/℃"
"C185342","RC0603FR-072K74L","YAGEO","2400","100","100","https://www.lcsc.com/product-detail/C185342.html","0603","Tape & Reel (TR)","Thick Film Resistor","2.74kΩ","±1%","75V","100mW","±100ppm/℃"
"C137931","RC0402FR-07866KL","YAGEO","2400","100","100","https://www.lcsc.com/product-detail/C137931.html","0402","Tape & Reel (TR)","Thick Film Resistor","866kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C482835","RC0603FR-073M65L","YAGEO","2300","100","100","https://www.lcsc.com/product-detail/C482835.html","0603","Tape & Reel (TR)","Thick Film Resistor","3.65MΩ","±1%","75V","100mW","±100ppm/℃"
"C477709","RC0402FR-073M92L","YAGEO","2300","100","100","https://www.lcsc.com/product-detail/C477709.html","0402","Tape & Reel (TR)","Thick Film Resistor","3.92MΩ","±1%","50V","62.5mW","±100ppm/℃"
"C327329","RC0402FR-0766K5L","YAGEO","2300","100","100","https://www.lcsc.com/product-detail/C327329.html","0402","Tape & Reel (TR)","Thick Film Resistor","66.5kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C273847","RC0805FR-07392KL","YAGEO","2300","100","100","https://www.lcsc.com/product-detail/C273847.html","0805","Tape & Reel (TR)","Thick Film Resistor","392kΩ","±1%","150V","125mW","±100ppm/℃"
"C273827","RC0805FR-0740K2L","YAGEO","2300","100","100","https://www.lcsc.com/product-detail/C273827.html","0805","Tape & Reel (TR)","Thick Film Resistor","40.2kΩ","±1%","150V","125mW","±100ppm/℃"
"C273750","RC0603FR-0714K3L","YAGEO","2300","100","100","https://www.lcsc.com/product-detail/C273750.html","0603","Tape & Reel (TR)","Thick Film Resistor","14.3kΩ","±1%","75V","100mW","±100ppm/℃"
"C185395","RC0402FR-077K15L","YAGEO","2300","100","100","https://www.lcsc.com/product-detail/C185395.html","0402","Tape & Reel (TR)","Thick Film Resistor","7.15kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C185373","RC0603FR-0713K3L","YAGEO","2300","100","100","https://www.lcsc.com/product-detail/C185373.html","0603","Tape & Reel (TR)","Thick Film Resistor","13.3kΩ","±1%","75V","100mW","±100ppm/℃"
"C483055","RC0805FR-072M74L","YAGEO","2200","100","100","https://www.lcsc.com/product-detail/C483055.html","0805","Tape & Reel (TR)","Thick Film Resistor","2.74MΩ","±1%","150V","125mW","±100ppm/℃"
"C273790","RC0603FR-0731R6L","YAGEO","2200","100","100","https://www.lcsc.com/product-detail/C273790.html","0603","Tape & Reel (TR)","Thick Film Resistor","31.6Ω","±1%","75V","100mW","±100ppm/℃"
"C246005","RC0603FR-0773R2L","YAGEO","2200","100","100","https://www.lcsc.com/product-detail/C246005.html","0603","Tape & Reel (TR)","Thick Film Resistor","73.2Ω","±1%","75V","100mW","±100ppm/℃"
"C188257","RC0603FR-07511KL","YAGEO","2200","100","100","https://www.lcsc.com/product-detail/C188257.html","0603","Tape & Reel (TR)","Thick Film Resistor","511kΩ","±1%","75V","100mW","±100ppm/℃"
"C185307","RC0603FR-078K25L","YAGEO","2200","100","100","https://www.lcsc.com/product-detail/C185307.html","0603","Tape & Reel (TR)","Thick Film Resistor","8.25kΩ","±1%","75V","100mW","±100ppm/℃"
"C163416","RC0603FR-07931RL","YAGEO","2200","100","100","https://www.lcsc.com/product-detail/C163416.html","0603","Tape & Reel (TR)","Thick Film Resistor","931Ω","±1%","75V","100mW","±100ppm/℃"
"C125758","RC0603FR-0720RL","YAGEO","2200","100","100","https://www.lcsc.com/product-detail/C125758.html","0603","Tape & Reel (TR)","Thick Film Resistor","20Ω","±1%","75V","100mW","±100ppm/℃"
"C482980","RC0805FR-071K74L","YAGEO","2100","100","100","https://www.lcsc.com/product-detail/C482980.html","0805","Tape & Reel (TR)","Thick Film Resistor","1.74kΩ","±1%","150V","125mW","±100ppm/℃"
"C273796","RC0603FR-0735K7L","YAGEO","2100","100","100","https://www.lcsc.com/product-detail/C273796.html","0603","Tape & Reel (TR)","Thick Film Resistor","35.7kΩ","±1%","75V","100mW","±100ppm/℃"
"C245912","RC0603FR-0714K7L","YAGEO","2100","100","100","https://www.lcsc.com/product-detail/C245912.html","0603","Tape & Reel (TR)","Thick Film Resistor","14.7kΩ","±1%","75V","100mW","±100ppm/℃"
"C185353","RC0603FR-071K91L","YAGEO","2100","100","100","https://www.lcsc.com/product-detail/C185353.html","0603","Tape & Reel (TR)","Thick Film Resistor","1.91kΩ","±1%","75V","100mW","±100ppm/℃"
"C141683","RC0603FR-0786K6L","YAGEO","2100","100","100","https://www.lcsc.com/product-detail/C141683.html","0603","Tape & Reel (TR)","Thick Film Resistor","86.6kΩ","±1%","75V","100mW","±100ppm/℃"
"C483188","RC0805FR-0757R6L","YAGEO","2000","100","100","https://www.lcsc.com/product-detail/C483188.html","0805","Tape & Reel (TR)","Thick Film Resistor","57.6Ω","±1%","150V","125mW","±100ppm/℃"
"C482851","RC0603FR-074M12L","YAGEO","2000","100","100","https://www.lcsc.com/product-detail/C482851.html","0603","Tape & Reel (TR)","Thick Film Resistor","4.12MΩ","±1%","75V","100mW","±100ppm/℃"
"C470024","RC0603FR-071M4L","YAGEO","2000","100","100","https://www.lcsc.com/product-detail/C470024.html","0603","Tape & Reel (TR)","Thick Film Resistor","1.4MΩ","±1%","75V","100mW","±100ppm/℃"
"C273857","RC0805FR-0719K6L","YAGEO","2000","100","100","https://www.lcsc.com/product-detail/C273857.html","0805","Tape & Reel (TR)","Thick Film Resistor","19.6kΩ","±1%","150V","125mW","±100ppm/℃"
"C137942","RC0402FR-076M98L","YAGEO","2000","100","100","https://www.lcsc.com/product-detail/C137942.html","0402","Tape & Reel (TR)","Thick Film Resistor","6.98MΩ","±1%","50V","62.5mW","±100ppm/℃"
"C273973","RC0805FR-07287KL","YAGEO","1900","100","100","https://www.lcsc.com/product-detail/C273973.html","0805","Tape & Reel (TR)","Thick Film Resistor","287kΩ","±1%","150V","125mW","±100ppm/℃"
"C245929","RC0603FR-071K18L","YAGEO","1900","100","100","https://www.lcsc.com/product-detail/C245929.html","0603","Tape & Reel (TR)","Thick Film Resistor","1.18kΩ","±1%","75V","100mW","±100ppm/℃"
"C137991","RC0402FR-073K57L","YAGEO","1900","100","100","https://www.lcsc.com/product-detail/C137991.html","0402","Tape & Reel (TR)","Thick Film Resistor","3.57kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C477192","RC0402FR-071M15L","YAGEO","1800","100","100","https://www.lcsc.com/product-detail/C477192.html","0402","Tape & Reel (TR)","Thick Film Resistor","1.15MΩ","±1%","50V","62.5mW","±100ppm/℃"
"C273844","RC0805FR-0739K2L","YAGEO","1800","100","100","https://www.lcsc.com/product-detail/C273844.html","0805","Tape & Reel (TR)","Thick Film Resistor","39.2kΩ","±1%","150V","125mW","±100ppm/℃"
"C273745","RC0603FR-07158KL","YAGEO","1800","100","100","https://www.lcsc.com/product-detail/C273745.html","0603","Tape & Reel (TR)","Thick Film Resistor","158kΩ","±1%","75V","100mW","±100ppm/℃"
"C137483","RC0805FR-0793K1L","YAGEO","1800","100","100","https://www.lcsc.com/product-detail/C137483.html","0805","Tape & Reel (TR)","Thick Film Resistor","93.1kΩ","±1%","150V","125mW","±100ppm/℃"
"C483212","RC0805FR-0766K5L","YAGEO","1700","100","100","https://www.lcsc.com/product-detail/C483212.html","0805","Tape & Reel (TR)","Thick Film Resistor","66.5kΩ","±1%","150V","125mW","±100ppm/℃"
"C483005","RC0805FR-0712R7L","YAGEO","1700","100","100","https://www.lcsc.com/product-detail/C483005.html","0805","Tape & Reel (TR)","Thick Film Resistor","12.7Ω","±1%","150V","125mW","±100ppm/℃"
"C482993","RC0805FR-071M96L","YAGEO","1700","50","50","https://www.lcsc.com/product-detail/C482993.html","0805","Tape & Reel (TR)","Thick Film Resistor","1.96MΩ","±1%","150V","125mW","±100ppm/℃"
"C477612","RC0402FR-0714R7L","YAGEO","1700","100","100","https://www.lcsc.com/product-detail/C477612.html","0402","Tape & Reel (TR)","Thick Film Resistor","14.7Ω","±1%","50V","62.5mW","±100ppm/℃"
"C273858","RC0805FR-07562KL","YAGEO","1700","100","100","https://www.lcsc.com/product-detail/C273858.html","0805","Tape & Reel (TR)","Thick Film Resistor","562kΩ","±1%","150V","125mW","±100ppm/℃"
"C273842","RC0805FR-079K09L","YAGEO","1700","100","100","https://www.lcsc.com/product-detail/C273842.html","0805","Tape & Reel (TR)","Thick Film Resistor","9.09kΩ","±1%","150V","125mW","±100ppm/℃"
"C185339","RC0603FR-0731K6L","YAGEO","1700","100","100","https://www.lcsc.com/product-detail/C185339.html","0603","Tape & Reel (TR)","Thick Film Resistor","31.6kΩ","±1%","75V","100mW","±100ppm/℃"
"C137565","RC0805FR-07237KL","YAGEO","1700","100","100","https://www.lcsc.com/product-detail/C137565.html","0805","Tape & Reel (TR)","Thick Film Resistor","237kΩ","±1%","150V","125mW","±100ppm/℃"
"C137504","RC0805FR-0761K9L","YAGEO","1700","100","100","https://www.lcsc.com/product-detail/C137504.html","0805","Tape & Reel (TR)","Thick Film Resistor","61.9kΩ","±1%","150V","125mW","±100ppm/℃"
"C477801","RC0402FR-078M66L","YAGEO","1600","100","100","https://www.lcsc.com/product-detail/C477801.html","0402","Tape & Reel (TR)","Thick Film Resistor","8.66MΩ","±1%","50V","62.5mW","±100ppm/℃"
"C327093","RC0805FR-07226RL","YAGEO","1600","100","100","https://www.lcsc.com/product-detail/C327093.html","0805","Tape & Reel (TR)","Thick Film Resistor","226Ω","±1%","150V","125mW","±100ppm/℃"
"C245902","RC0603FR-0711R8L","YAGEO","1600","100","100","https://www.lcsc.com/product-detail/C245902.html","0603","Tape & Reel (TR)","Thick Film Resistor","11.8Ω","±1%","75V","100mW","±100ppm/℃"
"C245900","RC0603FR-0711R3L","YAGEO","1600","100","100","https://www.lcsc.com/product-detail/C245900.html","0603","Tape & Reel (TR)","Thick Film Resistor","11.3Ω","±1%","75V","100mW","±100ppm/℃"
"C138009","RC0402FR-0730K1L","YAGEO","1600","100","100","https://www.lcsc.com/product-detail/C138009.html","0402","Tape & Reel (TR)","Thick Film Resistor","30.1kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C137749","RC0603FR-072K32L","YAGEO","1600","100","100","https://www.lcsc.com/product-detail/C137749.html","0603","Tape & Reel (TR)","Thick Film Resistor","2.32kΩ","±1%","75V","100mW","±100ppm/℃"
"C137600","RC0805FR-07102KL","YAGEO","1600","100","100","https://www.lcsc.com/product-detail/C137600.html","0805","Tape & Reel (TR)","Thick Film Resistor","102kΩ","±1%","150V","125mW","±100ppm/℃"
"C7038504","RC0402FR-0757K6P","YAGEO","1500","100","100","https://www.lcsc.com/product-detail/C7038504.html","0402","Tape & Reel (TR)","Thick Film Resistor","57.6kΩ","±1%","","63mW","±100ppm/℃"
"C412507","RC0402FR-0734KL","YAGEO","1500","100","100","https://www.lcsc.com/product-detail/C412507.html","0402","Tape & Reel (TR)","Thick Film Resistor","34kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C309570","RC0805FR-07261RL","YAGEO","1500","100","100","https://www.lcsc.com/product-detail/C309570.html","0805","Tape & Reel (TR)","Thick Film Resistor","261Ω","±1%","150V","125mW","±100ppm/℃"
"C273878","RC0805FR-07887RL","YAGEO","1500","100","100","https://www.lcsc.com/product-detail/C273878.html","0805","Tape & Reel (TR)","Thick Film Resistor","887Ω","±1%","150V","125mW","±100ppm/℃"
"C273874","RC0805FR-07309KL","YAGEO","1500","100","100","https://www.lcsc.com/product-detail/C273874.html","0805","Tape & Reel (TR)","Thick Film Resistor","309kΩ","±1%","150V","125mW","±100ppm/℃"
"C273795","RC0603FR-074K32L","YAGEO","1500","100","100","https://www.lcsc.com/product-detail/C273795.html","0603","Tape & Reel (TR)","Thick Film Resistor","4.32kΩ","±1%","75V","100mW","±100ppm/℃"
"C98868","RC0402FR-07549KL","YAGEO","1500","100","100","https://www.lcsc.com/product-detail/C98868.html","0402","Tape & Reel (TR)","Thick Film Resistor","549kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C477614","RC0402FR-0714RL","YAGEO","1400","100","100","https://www.lcsc.com/product-detail/C477614.html","0402","Tape & Reel (TR)","Thick Film Resistor","14Ω","±1%","50V","62.5mW","±100ppm/℃"
"C477601","RC0402FR-071M96L","YAGEO","1400","100","100","https://www.lcsc.com/product-detail/C477601.html","0402","Tape & Reel (TR)","Thick Film Resistor","1.96MΩ","±1%","50V","62.5mW","±100ppm/℃"
"C327364","RC0402FR-071K27L","YAGEO","1400","100","100","https://www.lcsc.com/product-detail/C327364.html","0402","Tape & Reel (TR)","Thick Film Resistor","1.27kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C137691","RC0603FR-0766K5L","YAGEO","1400","100","100","https://www.lcsc.com/product-detail/C137691.html","0603","Tape & Reel (TR)","Thick Film Resistor","66.5kΩ","±1%","75V","100mW","±100ppm/℃"
"C483214","RC0805FR-07681RL","YAGEO","1300","100","100","https://www.lcsc.com/product-detail/C483214.html","0805","Tape & Reel (TR)","Thick Film Resistor","681Ω","±1%","150V","125mW","±100ppm/℃"
"C482777","RC0603FR-0717R8L","YAGEO","1300","100","100","https://www.lcsc.com/product-detail/C482777.html","0603","Tape & Reel (TR)","Thick Film Resistor","17.8Ω","±1%","75V","100mW","±100ppm/℃"
"C273772","RC0603FR-072K15L","YAGEO","1300","100","100","https://www.lcsc.com/product-detail/C273772.html","0603","Tape & Reel (TR)","Thick Film Resistor","2.15kΩ","±1%","75V","100mW","±100ppm/℃"
"C137796","RC0603FR-0713KL","YAGEO","1300","100","100","https://www.lcsc.com/product-detail/C137796.html","0603","Tape & Reel (TR)","Thick Film Resistor","13kΩ","±1%","75V","100mW","±100ppm/℃"
"C483201","RC0805FR-076M81L","YAGEO","1250","50","50","https://www.lcsc.com/product-detail/C483201.html","0805","Tape & Reel (TR)","Thick Film Resistor","6.81MΩ","±1%","150V","125mW","±100ppm/℃"
"C482910","RC0603FR-077M5L","YAGEO","1200","100","100","https://www.lcsc.com/product-detail/C482910.html","0603","Tape & Reel (TR)","Thick Film Resistor","7.5MΩ","±1%","75V","100mW","±100ppm/℃"
"C482826","RC0603FR-073M24L","YAGEO","1200","100","100","https://www.lcsc.com/product-detail/C482826.html","0603","Tape & Reel (TR)","Thick Film Resistor","3.24MΩ","±1%","75V","100mW","±100ppm/℃"
"C273956","RC0805FR-0729K4L","YAGEO","1200","100","100","https://www.lcsc.com/product-detail/C273956.html","0805","Tape & Reel (TR)","Thick Film Resistor","29.4kΩ","±1%","150V","125mW","±100ppm/℃"
"C185370","RC0603FR-0715K4L","YAGEO","1200","100","100","https://www.lcsc.com/product-detail/C185370.html","0603","Tape & Reel (TR)","Thick Film Resistor","15.4kΩ","±1%","75V","100mW","±100ppm/℃"
"C483034","RC0805FR-072M1L","YAGEO","1100","100","100","https://www.lcsc.com/product-detail/C483034.html","0805","Tape & Reel (TR)","Thick Film Resistor","2.1MΩ","±1%","150V","125mW","±100ppm/℃"
"C482949","RC0805FR-071M18L","YAGEO","1100","50","50","https://www.lcsc.com/product-detail/C482949.html","0805","Tape & Reel (TR)","Thick Film Resistor","1.18MΩ","±1%","150V","125mW","±100ppm/℃"
"C309564","RC0603FR-0759KL","YAGEO","1100","100","100","https://www.lcsc.com/product-detail/C309564.html","0603","Tape & Reel (TR)","Thick Film Resistor","59kΩ","±1%","75V","100mW","±100ppm/℃"
"C274363","RC0805FR-07422RL","YAGEO","1100","100","100","https://www.lcsc.com/product-detail/C274363.html","0805","Tape & Reel (TR)","Thick Film Resistor","422Ω","±1%","150V","125mW","±100ppm/℃"
"C273958","RC0805FR-07412RL","YAGEO","1100","100","100","https://www.lcsc.com/product-detail/C273958.html","0805","Tape & Reel (TR)","Thick Film Resistor","412Ω","±1%","150V","125mW","±100ppm/℃"
"C273781","RC0603FR-07309RL","YAGEO","1100","100","100","https://www.lcsc.com/product-detail/C273781.html","0603","Tape & Reel (TR)","Thick Film Resistor","309Ω","±1%","75V","100mW","±100ppm/℃"
"C273760","RC0603FR-07357KL","YAGEO","1100","100","100","https://www.lcsc.com/product-detail/C273760.html","0603","Tape & Reel (TR)","Thick Film Resistor","357kΩ","±1%","75V","100mW","±100ppm/℃"
"C273694","RC0402FR-0716R9L","YAGEO","1100","100","100","https://www.lcsc.com/product-detail/C273694.html","0402","Tape & Reel (TR)","Thick Film Resistor","16.9Ω","±1%","50V","62.5mW","±100ppm/℃"
"C273344","RC0402FR-0747R5L","YAGEO","1100","100","100","https://www.lcsc.com/product-detail/C273344.html","0402","Tape & Reel (TR)","Thick Film Resistor","47.5Ω","±1%","50V","62.5mW","±100ppm/℃"
"C163418","RC0603FR-0788K7L","YAGEO","1100","100","100","https://www.lcsc.com/product-detail/C163418.html","0603","Tape & Reel (TR)","Thick Film Resistor","88.7kΩ","±1%","75V","100mW","±100ppm/℃"
"C483217","RC0805FR-077M15L","YAGEO","1000","100","100","https://www.lcsc.com/product-detail/C483217.html","0805","Tape & Reel (TR)","Thick Film Resistor","7.15MΩ","±1%","150V","125mW","±100ppm/℃"
"C246031","RC0805FR-07110RL","YAGEO","1000","100","100","https://www.lcsc.com/product-detail/C246031.html","0805","Tape & Reel (TR)","Thick Film Resistor","110Ω","±1%","150V","125mW","±100ppm/℃"
"C171694","RC0402FR-07309KL","YAGEO","1000","100","100","https://www.lcsc.com/product-detail/C171694.html","0402","Tape & Reel (TR)","Thick Film Resistor","309kΩ","±1%","50V","62.5mW","±100ppm/℃"
"C137569","RC0805FR-0721KL","YAGEO","1000","100","100","https://www.lcsc.com/product-detail/C137569.html","0805","Tape & Reel (TR)","Thick Film Resistor","21kΩ","±1%","150V","125mW","±100ppm/℃"
"C483021","RC0805FR-0717R8L","YAGEO","900","50","50","https://www.lcsc.com/product-detail/C483021.html","0805","Tape & Reel (TR)","Thick Film Resistor","17.8Ω","±1%","150V","125mW","±100ppm/℃"
"C483000","RC0805FR-0711R8L","YAGEO","900","100","100","https://www.lcsc.com/product-detail/C483000.html","0805","Tape & Reel (TR)","Thick Film Resistor","11.8Ω","±1%","150V","125mW","±100ppm/℃"
"C245906","RC0603FR-0712R1L","YAGEO","900","100","100","https://www.lcsc.com/product-detail/C245906.html","0603","Tape & Reel (TR)","Thick Film Resistor","12.1Ω","±1%","75V","100mW","±100ppm/℃"
"C185367","RC0603FR-07169RL","YAGEO","900","100","100","https://www.lcsc.com/product-detail/C185367.html","0603","Tape & Reel (TR)","Thick Film Resistor","169Ω","±1%","75V","100mW","±100ppm/℃"
"C163417","RC0603FR-078K45L","YAGEO","900","100","100","https://www.lcsc.com/product-detail/C163417.html","0603","Tape & Reel (TR)","Thick Film Resistor","8.45kΩ","±1%","75V","100mW","±100ppm/℃"
"C483017","RC0805FR-0716R5L","YAGEO","800","100","100","https://www.lcsc.com/product-detail/C483017.html","0805","Tape & Reel (TR)","Thick Film Resistor","16.5Ω","±1%","150V","125mW","±100ppm/℃"
"C483014","RC0805FR-0715K8L","YAGEO","800","100","100","https://www.lcsc.com/product-detail/C483014.html","0805","Tape & Reel (TR)","Thick Film Resistor","15.8kΩ","±1%","150V","125mW","±100ppm/℃"
"C482859","RC0603FR-074M42L","YAGEO","800","100","100","https://www.lcsc.com/product-detail/C482859.html","0603","Tape & Reel (TR)","Thick Film Resistor","4.42MΩ","±1%","75V","100mW","±100ppm/℃"
"C477603","RC0402FR-0710R5L","YAGEO","800","100","100","https://www.lcsc.com/product-detail/C477603.html","0402","Tape & Reel (TR)","Thick Film Resistor","10.5Ω","±1%","50V","62.5mW","±100ppm/℃"
"C273983","RC0805FR-0711R5L","YAGEO","800","100","100","https://www.lcsc.com/product-detail/C273983.html","0805","Tape & Reel (TR)","Thick Film Resistor","11.5Ω","±1%","150V","125mW","±100ppm/℃"
"C163428","RC0603FR-07182KL","YAGEO","800","100","100","https://www.lcsc.com/product-detail/C163428.html","0603","Tape & Reel (TR)","Thick Film Resistor","182kΩ","±1%","75V","100mW","±100ppm/℃"
"C137998","RC0402FR-0738R3L","YAGEO","800","100","100","https://www.lcsc.com/product-detail/C137998.html","0402","Tape & Reel (TR)","Thick Film Resistor","38.3Ω","±1%","50V","62.5mW","±100ppm/℃"
"C137730","RC0603FR-073K65L","YAGEO","800","100","100","https://www.lcsc.com/product-detail/C137730.html","0603","Tape & Reel (TR)","Thick Film Resistor","3.65kΩ","±1%","75V","100mW","±100ppm/℃"
"C483189","RC0805FR-07576RL","YAGEO","700","100","100","https://www.lcsc.com/product-detail/C483189.html","0805","Tape & Reel (TR)","Thick Film Resistor","576Ω","±1%","150V","125mW","±100ppm/℃"
"C483037","RC0805FR-072M26L","YAGEO","700","100","100","https://www.lcsc.com/product-detail/C483037.html","0805","Tape & Reel (TR)","Thick Film Resistor","2.26MΩ","±1%","150V","125mW","±100ppm/℃"
"C482625","RC0603FR-071M27L","YAGEO","700","100","100","https://www.lcsc.com/product-detail/C482625.html","0603","Tape & Reel (TR)","Thick Film Resistor","1.27MΩ","±1%","75V","100mW","±100ppm/℃"
"C273928","RC0805FR-0745R3L","YAGEO","700","100","100","https://www.lcsc.com/product-detail/C273928.html","0805","Tape & Reel (TR)","Thick Film Resistor","45.3Ω","±1%","150V","125mW","±100ppm/℃"
"C273755","RC0603FR-0768R1L","YAGEO","700","100","100","https://www.lcsc.com/product-detail/C273755.html","0603","Tape & Reel (TR)","Thick Film Resistor","68.1Ω","±1%","75V","100mW","±100ppm/℃"
